Unique_ID,holeid,from,to,Class,As_trunc_flag,As_clean,As_missing_flag,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_trunc_flag,S_clean,S_missing_flag,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A04105,SOLVE079,341,351.0,A,0,19.0,0,0,0.1,0,0,1840.0,0,0,61740.0,0,0,53.8,0,0,392.4,0,0,8014.0,0,0,592.6,0
A05471,SOLVE079,351,361.0,A,0,5.4,0,0,0.046,0,0,1425.4,0,0,44760.0,0,0,27.2,0,0,58.4,0,0,4480.0,0,0,34.2,0
A05806,SOLVE079,361,371.0,A,0,6.6,0,0,0.038,0,0,1226.6,0,0,39520.0,0,0,26.4,0,0,10.6,0,0,2696.0,0,0,36.4,0
A05809,SOLVE079,371,381.0,A,0,4.0,0,0,0.038,0,0,1329.0,0,0,39660.0,0,0,32.6,0,0,5.2,0,0,2400.0,0,0,29.2,0
A05813,SOLVE079,381,391.0,A,0,5.2,0,0,0.038,0,0,1402.0,0,0,52120.0,0,0,80.6,0,0,4.0,0,0,1608.0,0,0,24.2,0
A05544,SOLVE079,391,401.0,A,0,3.6,0,0,0.044,0,0,1270.8,0,0,51040.0,0,0,127.8,0,0,5.2,0,0,2870.0,0,0,25.0,0
A05087,SOLVE079,401,411.0,A,0,1.8,0,0,0.058,0,0,1414.0,0,0,38120.0,0,0,84.2,0,0,3.4,0,0,1468.0,0,0,22.4,0
A04730,SOLVE079,411,421.0,A,0,10.0,0,0,0.07,0,0,1266.0,0,0,51440.0,0,0,129.4,0,0,13.6,0,0,9396.0,0,0,35.0,0
A05479,SOLVE079,421,431.0,A,0,2.2,0,0,0.046,0,0,1017.2,0,0,50360.0,0,0,15.2,0,0,3.4,0,0,810.0,0,0,30.6,0
A06664,SOLVE079,431,441.0,A,0,2.4,0,0,0.022,0,0,652.6,0,0,45080.0,0,0,15.0,0,0,3.8,0,0,1362.0,0,0,40.0,0
A04374,SOLVE079,441,451.0,A,0,3.4,0,0,0.086,0,0,1150.8,0,0,52180.0,0,0,24.0,0,0,5.8,0,0,1448.0,0,0,45.6,0
A06014,SOLVE079,451,461.0,A,0,3.0,0,0,0.034,0,0,1047.6,0,0,46080.0,0,0,18.2,0,0,3.4,0,0,1496.0,0,0,52.6,0
A05902,SOLVE079,461,471.0,A,0,4.0,0,0,0.036,0,0,839.0,0,0,46740.0,0,0,32.0,0,0,3.8,0,0,2410.0,0,0,48.8,0
A05147,SOLVE079,471,481.0,A,0,3.2,0,0,0.056,0,0,3804.4,0,0,53420.0,0,0,34.6,0,0,3.6,0,0,8194.0,0,0,65.4,0
A05731,SOLVE079,481,491.0,A,0,2.2,0,0,0.04,0,0,982.2,0,0,50800.0,0,0,21.0,0,0,3.8,0,0,1506.0,0,0,45.8,0
A05826,SOLVE079,491,501.0,A,0,2.4,0,0,0.038,0,0,960.0,0,0,55080.0,0,0,21.4,0,0,3.0,0,0,624.0,0,0,40.4,0
A05908,SOLVE079,501,511.0,A,0,3.4,0,0,0.036,0,0,697.8,0,0,46420.0,0,0,13.6,0,0,3.0,0,0,2526.0,0,0,48.0,0
A04966,SOLVE079,511,521.0,A,0,5.6,0,0,0.062,0,0,1437.0,0,0,45480.0,0,0,40.0,0,0,11.4,0,0,2648.0,0,0,39.6,0
A05209,SOLVE079,521,531.0,A,0,5.2,0,0,0.054,0,0,769.4,0,0,53980.0,0,0,8.6,0,0,11.6,0,0,1376.0,0,0,33.6,0
A04967,SOLVE079,531,541.0,A,0,5.6,0,0,0.062,0,0,823.0,0,0,57980.0,0,0,22.8,0,0,10.4,0,0,778.0,0,0,33.0,0
A04970,SOLVE079,541,551.0,A,0,7.2,0,0,0.062,0,0,1052.6,0,0,63680.0,0,0,20.4,0,0,12.0,0,0,1578.0,0,0,44.0,0
A05559,SOLVE079,551,561.0,A,0,4.6,0,0,0.044,0,0,616.0,0,0,56600.0,0,0,9.6,0,0,7.8,0,0,628.0,0,0,37.4,0
A04645,SOLVE079,561,571.0,A,0,12.2,0,0,0.074,0,0,1026.4,0,0,70420.0,0,0,63.4,0,0,11.2,0,0,12204.0,0,0,62.0,0
A04383,SOLVE080,141,151.0,B,0,24.0,0,0,0.085,0,0,261.4,0,0,34240.0,0,0,1.2,0,0,11.8,0,0,12360.0,0,0,43.4,0
A06973,SOLVE080,151,161.0,B,0,9.4,0,0,0.018,0,0,99.0,0,0,46220.0,0,0,1.0,0,0,8.0,0,0,660.0,0,0,50.0,0
A06508,SOLVE080,161,171.0,B,0,7.6,0,0,0.025,0,0,149.2,0,0,48600.0,0,0,11.2,0,0,4.6,0,0,220.0,0,0,47.6,0
A04063,SOLVE080,171,181.0,B,0,3.4,0,0,0.102,0,0,331.8,0,0,60880.0,0,0,1.4,0,0,6.2,0,0,200.0,0,0,62.4,0
A05498,SOLVE080,181,191.0,B,0,5.6,0,0,0.046,0,0,178.6,0,0,40520.0,0,0,1.0,0,0,4.4,0,0,120.0,0,0,53.0,0
A04294,SOLVE080,191,201.0,B,0,5.6,0,0,0.09,0,0,188.6,0,0,63700.0,0,0,2.2,0,0,4.0,0,0,120.0,0,0,35.6,0
A07467,SOLVE080,201,211.0,B,0,8.0,0,0,0.012,0,0,58.0,0,0,75180.0,0,0,1.0,0,0,3.0,0,0,70.0,0,0,41.8,0
A07038,SOLVE080,211,221.0,B,0,5.4,0,0,0.017,0,0,250.8,0,0,68240.0,0,0,3.0,0,0,5.2,0,0,210.0,0,0,33.4,0
A08227,SOLVE080,221,231.0,B,0,4.2,0,0,0.006,0,0,219.2,0,0,53560.0,0,0,2.0,0,0,7.8,0,0,7100.0,0,0,24.8,0
A06505,SOLVE080,231,241.0,B,0,5.4,0,0,0.025,0,0,477.8,0,0,60980.0,0,0,2.2,0,0,6.4,0,0,1840.0,0,0,34.8,0
A08223,SOLVE080,241,251.0,B,0,6.0,0,0,0.006,0,0,82.2,0,0,29300.0,0,0,2.0,0,0,8.4,0,0,3640.0,0,0,44.2,0
A07362,SOLVE080,251,261.0,B,0,9.6,0,0,0.013,0,0,195.8,0,0,52100.0,0,0,1.8,0,0,7.4,0,0,2860.0,0,0,49.6,0
A05937,SOLVE080,261,271.0,B,0,10.8,0,0,0.036,0,0,80.4,0,0,56640.0,0,0,1.0,0,0,4.8,0,0,880.0,0,0,36.6,0
A06069,SOLVE080,271,281.0,B,0,31.4,0,0,0.033,0,0,279.2,0,0,72840.0,0,0,68.2,0,0,268.0,0,0,60780.0,0,0,232.2,0
A06248,SOLVE080,281,291.0,B,0,15.0,0,0,0.03,0,0,1610.6,0,0,33680.0,0,0,11.2,0,0,6.8,0,0,9280.0,0,0,77.0,0
A06625,SOLVE080,291,301.0,B,0,9.8,0,0,0.023,0,0,1594.4,0,0,38500.0,0,0,10.4,0,0,5.4,0,0,2760.0,0,0,42.2,0
A06891,SOLVE080,301,311.0,B,0,6.4,0,0,0.019,0,0,156.0,0,0,45440.0,0,0,1.2,0,0,6.6,0,0,190.0,0,0,40.0,0
A06458,SOLVE080,311,321.0,B,0,6.6,0,0,0.026,0,0,493.6,0,0,49780.0,0,0,17.8,0,0,7.4,0,0,790.0,0,0,28.2,0
A07893,SOLVE080,321,331.0,B,0,7.4,0,0,0.008,0,0,199.0,0,0,47420.0,0,0,2.6,0,0,5.4,0,0,220.0,0,0,34.4,0
A06826,SOLVE080,331,341.0,B,0,5.6,0,0,0.02,0,0,1055.0,0,0,48920.0,0,0,9.2,0,0,7.6,0,0,1520.0,0,0,31.6,0
A07356,SOLVE080,341,351.0,B,0,7.6,0,0,0.013,0,0,679.4,0,0,48720.0,0,0,22.6,0,0,5.2,0,0,1240.0,0,0,31.6,0
A07456,SOLVE080,351,361.0,B,0,7.4,0,0,0.012,0,0,589.8,0,0,68940.0,0,0,8.6,0,0,6.4,0,0,820.0,0,0,41.8,0
A06380,SOLVE080,361,371.0,B,0,7.8,0,0,0.027,0,0,811.2,0,0,54820.0,0,0,25.2,0,0,5.6,0,0,5380.0,0,0,66.0,0
A05932,SOLVE080,371,381.0,B,0,18.4,0,0,0.036,0,0,970.8,0,0,50540.0,0,0,15.4,0,0,4.4,0,0,9340.0,0,0,58.2,0
A04557,SOLVE080,381,391.0,B,0,7.8,0,0,0.078,0,0,1622.0,0,0,48600.0,0,0,17.2,0,0,5.6,0,0,4480.0,0,0,59.2,0
A07352,SOLVE080,391,401.0,B,0,3.4,0,0,0.013,0,0,516.0,0,0,53500.0,0,0,10.4,0,0,5.4,0,0,1360.0,0,0,36.8,0
A08538,SOLVE080,401,411.0,B,0,7.0,0,1,0.0035355339059327372,0,0,433.4,0,0,45440.0,0,0,2.6,0,0,3.8,0,0,5540.0,0,0,50.8,0
A08191,SOLVE080,411,421.0,B,0,6.6,0,0,0.006,0,0,321.4,0,0,59640.0,0,0,3.8,0,0,5.8,0,0,28440.0,0,0,57.6,0
A06885,SOLVE080,421,431.0,B,0,5.0,0,0,0.019,0,0,819.8,0,0,36960.0,0,0,107.0,0,0,4.4,0,0,12680.0,0,0,65.4,0
A05097,SOLVE080,431,441.0,B,0,4.8,0,0,0.058,0,0,1724.0,0,0,36280.0,0,0,114.2,0,0,8.8,0,0,7760.0,0,0,53.4,0
A05928,SOLVE080,441,451.0,B,0,4.4,0,0,0.036,0,0,529.8,0,0,56340.0,0,0,13.4,0,0,5.4,0,0,480.0,0,0,31.8,0
A07106,SOLVE080,451,461.0,B,0,2.2,0,0,0.016,0,0,505.4,0,0,61420.0,0,0,9.4,0,0,4.0,0,0,500.0,0,0,34.4,0
A06571,SOLVE080,461,471.0,A,0,4.0,0,0,0.024,0,0,780.6,0,0,59900.0,0,0,22.4,0,0,4.8,0,0,3410.0,0,0,29.2,0
A07105,SOLVE080,471,481.0,A,0,5.6,0,0,0.016,0,0,294.0,0,0,54980.0,0,0,11.4,0,0,4.4,0,0,6400.0,0,0,31.0,0
A07531,SOLVE080,481,491.0,A,0,5.4,0,0,0.011,0,0,463.2,0,0,49020.0,1,0,11.0,0,0,3.8,0,0,2460.0,0,0,33.6,0
A07748,SOLVE080,491,501.0,A,0,5.8,0,0,0.009,0,0,223.2,0,0,59040.0,0,0,8.2,0,0,3.2,0,0,2520.0,0,0,65.4,0
A06335,SOLVE080,501,511.0,A,0,11.8,0,0,0.028,0,0,601.8,0,0,51620.0,0,0,19.8,0,0,1.8,0,0,2060.0,0,0,55.6,0
A06063,SOLVE080,511,521.0,A,0,6.0,0,0,0.033,0,0,723.8,0,0,56540.0,0,0,11.2,0,0,47.4,0,0,1120.0,0,0,72.2,0
A07190,SOLVE080,521,531.0,A,0,3.6,0,0,0.015,0,0,645.4,0,0,42240.0,0,0,27.0,0,0,2.0,0,0,1460.0,0,0,57.2,0
A07993,SOLVE080,531,541.0,A,0,4.4,0,0,0.007,0,0,567.4,0,0,51980.0,0,0,16.4,0,0,2.6,0,0,2440.0,0,0,47.0,0
A07740,SOLVE080,541,551.0,A,0,4.2,0,0,0.009,0,0,173.6,0,0,49180.0,0,0,4.0,0,0,1.8,0,0,1940.0,0,0,61.4,0
A05441,SOLVE080,551,561.0,A,0,57.4,0,0,0.047,0,0,585.4,0,0,55600.0,0,0,9.0,0,0,16.2,0,0,13600.0,0,0,93.8,0
A06951,SOLVE080,561,571.0,A,0,8.2,0,0,0.018,0,0,694.6,0,0,42860.0,0,0,15.6,0,0,2.0,0,0,1560.0,0,0,31.0,0
A07261,SOLVE080,571,581.0,A,0,7.2,0,0,0.014,0,0,825.0,0,0,48200.0,0,0,12.2,0,0,4.8,0,0,2960.0,0,0,35.4,0
A07179,SOLVE080,581,591.0,A,0,7.2,0,0,0.015,0,0,967.6,0,0,42740.0,0,0,3.2,0,0,3.6,0,0,3040.0,0,0,38.6,0
A07603,SOLVE080,591,601.0,A,0,4.8,0,0,0.01,0,0,486.8,0,0,50200.0,0,0,23.6,0,0,3.6,0,0,2820.0,0,0,34.2,0
A07009,SOLVE080,601,611.0,A,0,3.6,0,0,0.017,0,0,522.2,0,0,62340.0,0,0,12.8,0,0,2.4,0,0,400.0,0,0,31.2,0
A08441,SOLVE080,611,621.0,A,0,8.4,0,1,0.0035355339059327372,0,0,307.8,0,0,53040.0,0,0,10.4,0,0,1.8,0,0,260.0,0,0,27.4,0
A07005,SOLVE080,621,631.0,A,0,4.2,0,0,0.017,0,0,740.0,0,0,57960.0,0,0,7.0,0,0,1.6,0,0,700.0,0,0,30.8,0
A06423,SOLVE080,631,641.0,A,0,3.4,0,0,0.026,0,0,1200.8,0,0,49760.0,0,0,5.6,0,0,1.8,0,0,1560.0,0,0,32.2,0
A06009,SOLVE080,641,651.0,A,0,2.8,0,0,0.034,0,0,1037.0,0,0,50460.0,0,0,5.4,0,0,1.0,0,0,1040.0,0,0,29.6,0
A06218,SOLVE080,651,661.0,A,0,4.2,0,0,0.03,0,0,938.0,0,0,55400.0,0,0,14.0,0,0,2.4,0,0,1260.0,0,0,31.8,0
A06266,SOLVE080,661,671.0,A,0,3.8,0,0,0.029,0,0,856.0,0,0,56900.0,0,0,29.4,0,0,2.2,0,0,580.0,0,0,28.4,0
A06001,SOLVE080,671,681.0,A,0,5.2,0,0,0.034,0,0,632.2,0,0,58340.0,0,0,45.4,0,0,3.4,0,0,860.0,0,0,37.2,0
A04982,SOLVE080,681,691.0,A,0,6.2,0,0,0.061,0,0,659.2,0,0,41440.0,0,0,100.4,0,0,3.2,0,0,910.0,0,0,37.0,0
A04369,SOLVE080,691,701.0,A,0,6.4,0,0,0.086,0,0,872.2,0,0,36200.0,0,0,318.6,0,0,4.4,0,0,2620.0,0,0,36.0,0
A03086,SOLVE080,701,711.0,A,0,10.0,0,0,0.178,0,0,1598.0,0,0,36040.0,0,0,102.6,0,0,4.2,0,0,1780.0,0,0,29.4,0
A04882,SOLVE080,711,721.0,A,0,7.4,0,0,0.064,0,0,935.6,0,0,34540.0,0,0,53.2,0,0,4.2,0,0,860.0,0,0,26.8,0
A03805,SOLVE080,721,731.0,A,0,12.8,0,0,0.116,0,0,646.2,0,0,51960.0,0,0,19.2,0,0,8.0,0,0,1920.0,0,0,31.2,0
A05527,SOLVE080,731,741.0,A,0,13.2,0,0,0.044,0,0,887.4,0,0,52780.0,0,0,26.2,0,0,2.8,0,0,460.0,0,0,24.6,0
A03722,SOLVE080,741,751.0,A,0,7.2,0,0,0.122,0,0,1459.8,0,0,33100.0,0,0,33.6,0,0,3.8,0,0,1320.0,0,0,27.6,0
A04702,SOLVE080,1391,1401.0,A,0,2.8,0,0,0.071,0,0,689.2,0,0,14740.0,0,0,26.4,0,0,5.0,0,0,2440.0,0,0,20.4,0
A04579,SOLVE080,1401,1411.0,A,0,10.8,0,0,0.076,0,0,1458.6,0,0,21640.0,0,0,27.8,0,0,6.6,0,0,9380.0,0,0,30.0,0
A06086,SOLVE080,1411,1421.0,A,0,7.4,0,0,0.032,0,0,760.0,0,0,38420.0,0,0,25.4,0,0,4.4,0,0,15940.0,0,0,31.6,0
A05321,SOLVE080,1421,1431.0,A,0,12.0,0,0,0.05,0,0,651.0,0,0,36780.0,0,0,11.8,0,0,4.2,0,0,15720.0,0,0,25.2,0
A07953,SOLVE080,1431,1441.0,A,0,10.8,0,0,0.007,0,0,109.0,0,0,45820.0,0,0,4.0,0,0,5.2,0,0,35480.0,0,0,23.4,0
A06162,SOLVE080,1441,1451.0,A,0,17.4,0,0,0.031,0,0,91.2,0,0,42300.0,0,0,1.0,0,0,5.0,0,0,32980.0,0,0,32.2,0
A06400,SOLVE080,1451,1461.0,A,0,24.2,0,0,0.026,0,0,145.2,0,0,31780.0,0,0,1.2,0,0,5.4,0,0,18640.0,0,0,28.6,0
A07067,SOLVE080,1461,1471.0,A,0,6.8,0,0,0.016,0,0,285.0,0,0,38900.0,0,0,1.6,0,0,5.8,0,0,21440.0,0,0,36.0,0
A07499,SOLVE080,1471,1481.0,A,0,8.8,0,0,0.011,0,0,225.2,0,0,40840.0,0,0,1.4,0,0,5.2,0,0,26140.0,0,0,28.4,0
A06654,SOLVE080,1481,1491.0,A,0,7.2,0,0,0.022,0,0,51.6,0,0,25040.0,0,0,1.0,0,0,6.4,0,0,17640.0,0,0,29.6,0
A08116,SOLVE080,1491,1501.0,A,0,11.0,0,0,0.006,0,0,31.0,0,0,25640.0,0,0,1.6,0,0,9.4,0,0,16960.0,0,0,28.8,0
A08120,SOLVE080,1501,1511.0,A,0,9.4,0,0,0.006,0,0,163.8,0,0,31360.0,0,0,1.0,0,0,6.4,0,0,21180.0,0,0,37.8,0
A08382,SOLVE080,1511,1521.0,A,0,18.8,0,1,0.0035355339059327372,0,0,227.0,0,0,36800.0,0,0,2.4,0,0,5.8,0,0,25760.0,0,0,28.4,0
A04174,SOLVE080,1521,1531.0,A,0,33.0,0,0,0.096,0,0,156.4,0,0,31660.0,0,0,1.2,0,0,5.6,0,0,20180.0,0,0,31.6,0
A07588,SOLVE080,1531,1541.0,A,0,15.2,0,0,0.01,0,0,79.2,0,0,31040.0,0,0,1.0,0,0,5.8,0,0,6580.0,0,0,33.6,0
A07843,SOLVE080,1541,1551.0,A,0,19.2,0,0,0.008,0,0,121.2,0,0,31120.0,0,0,1.0,0,0,5.0,0,0,9980.0,0,0,36.8,0
A06011,SOLVE080,1551,1561.0,A,0,26.0,0,0,0.034,0,0,133.6,0,0,21840.0,0,0,1.0,0,0,13.2,0,0,7300.0,0,0,45.2,0
A07004,SOLVE080,1561,1571.0,A,0,14.0,0,0,0.017,0,0,64.4,0,0,29040.0,0,0,1.0,0,0,5.0,0,0,5820.0,0,0,31.2,0
A07974,SOLVE080,1571,1581.0,A,0,8.6,0,0,0.007,0,0,25.6,0,0,25180.0,0,0,1.0,0,0,6.4,0,0,3640.0,0,0,56.2,0
A08141,SOLVE080,1581,1591.0,A,0,5.0,0,0,0.006,0,0,17.4,0,0,12380.0,0,0,1.0,0,0,8.0,0,0,800.0,0,0,55.8,0
A08147,SOLVE080,1591,1601.0,A,0,7.0,0,0,0.006,0,0,19.2,0,0,19160.0,0,0,1.0,0,0,6.4,0,0,1260.0,0,0,47.0,0
A07012,SOLVE080,1601,1611.0,A,0,10.8,0,0,0.017,0,0,11.0,0,0,41160.0,0,0,1.0,0,0,4.8,0,0,9600.0,0,0,40.6,0
A03789,SOLVE080,1611,1621.0,A,0,13.4,0,0,0.118,0,0,13.4,0,0,44240.0,0,0,1.0,0,0,5.4,0,0,14900.0,0,0,36.0,0
A04917,SOLVE080,1621,1631.0,A,0,8.2,0,0,0.063,0,0,140.2,0,0,31960.0,0,0,1.0,0,0,5.8,0,0,2060.0,0,0,44.8,0
A08472,SOLVE080,1631,1641.0,A,0,9.4,0,1,0.0035355339059327372,0,0,61.8,0,0,40140.0,0,0,1.0,0,0,5.0,0,0,1840.0,0,0,41.8,0
A08475,SOLVE080,1641,1651.0,A,0,14.4,0,1,0.0035355339059327372,0,0,67.4,0,0,42440.0,0,0,1.0,0,0,4.4,0,0,4920.0,0,0,65.6,0
A08164,SOLVE080,1651,1661.0,A,0,11.2,0,0,0.006,0,0,60.0,0,0,37660.0,0,0,1.0,0,0,5.0,0,0,4520.0,0,0,48.0,0
A08486,SOLVE080,1661,1671.0,A,0,13.8,0,1,0.0035355339059327372,0,0,23.6,0,0,33740.0,0,0,1.0,0,0,3.4,0,0,1820.0,0,0,40.8,0
A08495,SOLVE080,1671,1681.0,A,0,15.6,0,1,0.0035355339059327372,0,0,48.8,0,0,38900.0,0,0,1.2,0,0,3.6,0,0,1540.0,0,0,42.4,0
A06956,SOLVE080,1681,1691.0,A,0,20.4,0,0,0.018,0,0,88.0,0,0,35880.0,0,0,1.2,0,0,4.8,0,0,3440.0,0,0,37.2,0
A06882,SOLVE080,1691,1701.0,A,0,38.0,0,0,0.019,0,0,105.4,0,0,42740.0,0,0,3.2,0,0,5.4,0,0,13240.0,0,0,33.0,0
A02870,SOLVE080,1701,1711.0,A,0,26.0,0,0,0.202,0,0,387.8,0,0,45560.0,0,0,1.0,0,0,4.2,0,0,16100.0,0,0,27.6,0
A04517,SOLVE080,1711,1721.0,A,0,18.4,0,0,0.08,0,0,104.4,0,0,35020.0,0,0,1.0,0,0,3.4,0,0,5680.0,0,0,23.0,0
A06819,SOLVE080,1721,1731.0,B,0,14.6,0,0,0.02,0,0,121.2,0,0,37200.0,0,0,1.0,0,0,2.8,0,0,5120.0,0,0,26.2,0
A06692,SOLVE080,1731,1741.0,B,0,21.4,0,0,0.022,0,0,195.0,0,0,43740.0,0,0,1.0,0,0,4.0,0,0,11780.0,0,0,27.2,0
A05741,SOLVE080,1741,1751.0,B,0,21.4,0,0,0.04,0,0,242.2,0,0,44880.0,0,0,1.0,0,0,4.6,0,0,9600.0,0,0,28.4,0
A05036,SOLVE080,1751,1761.0,B,0,20.2,0,0,0.06,0,0,141.6,0,0,45840.0,0,0,1.0,0,0,3.2,0,0,7560.0,0,0,27.4,0
A08199,SOLVE080,1761,1771.0,B,0,14.2,0,0,0.006,0,0,139.6,0,0,40740.0,0,0,1.0,0,0,3.2,0,0,6780.0,0,0,23.8,0
A07628,SOLVE080,1771,1781.0,B,0,17.0,0,0,0.01,0,0,142.6,0,0,37860.0,0,0,1.0,0,0,2.8,0,0,6280.0,0,0,24.4,0
A07112,SOLVE080,1781,1791.0,B,0,19.2,0,0,0.016,0,0,112.4,0,0,34960.0,0,0,1.6,0,0,3.2,0,0,8200.0,0,0,26.6,0
A08210,SOLVE080,1791,1801.0,B,0,15.0,0,0,0.006,0,0,78.4,0,0,35400.0,0,0,1.2,0,0,3.0,0,0,7300.0,0,0,24.6,0
A08569,SOLVE080,1801,1811.0,B,0,20.4,0,1,0.0035355339059327372,0,0,543.0,0,0,40520.0,0,0,17.2,0,0,10.8,0,0,5900.0,0,0,45.0,0
A04671,SOLVE080W1,741,751.0,A,0,7.8,0,0,0.072,0,0,1094.8,0,0,30420.0,0,0,49.8,0,0,4.8,0,0,880.0,0,0,28.6,0
A06291,SOLVE080W1,1401,1411.0,A,0,17.5,0,0,0.028,0,0,840.0,0,0,30480.0,0,0,23.4,0,0,4.2,0,0,10380.0,0,0,25.6,0
A05553,SOLVE082,341,351.0,A,0,5.0,0,0,0.044,0,0,1278.0,0,0,58900.0,0,0,14.2,0,0,5.6,0,0,1844.0,0,0,42.0,0
A05148,SOLVE082,351,361.0,A,0,4.6,0,0,0.056,0,0,1385.0,0,0,38400.0,0,0,33.2,0,0,10.2,0,0,4992.0,0,0,43.8,0
A04788,SOLVE082,361,371.0,A,0,3.8,0,0,0.068,0,0,1537.0,0,0,62380.0,0,0,24.4,0,0,10.0,0,0,4016.0,0,0,38.0,0
A03391,SOLVE082,371,381.0,A,0,5.6,0,0,0.15,0,0,3250.0,0,0,58180.0,0,0,39.6,0,0,7.4,0,0,6042.0,0,0,31.0,0
A04734,SOLVE082,381,391.0,A,0,5.2,0,0,0.07,0,0,2179.0,0,0,45080.0,0,0,34.0,0,0,8.6,0,0,4196.0,0,0,43.8,0
A03678,SOLVE082,391,401.0,A,0,7.0,0,0,0.126,0,0,1525.8,0,0,53660.0,0,0,44.0,0,0,6.4,0,0,12090.0,0,0,52.4,0
A05909,SOLVE082,401,411.0,A,0,4.8,0,0,0.036,0,0,837.0,0,0,41640.0,0,0,13.8,0,0,4.2,0,0,6818.0,0,0,32.6,0
A03531,SOLVE082,411,421.0,A,0,3.4,0,0,0.138,0,0,811.8,0,0,46880.0,0,0,17.6,0,0,3.0,0,0,4448.0,0,0,33.6,0
A04376,SOLVE082,421,431.0,A,0,4.0,0,0,0.086,0,0,1513.2,0,0,52960.0,0,0,26.0,0,0,7.4,0,0,2934.0,0,0,37.2,0
A04968,SOLVE082,431,441.0,A,0,4.0,0,0,0.062,0,0,587.6,0,0,55840.0,0,0,14.6,0,0,3.4,0,0,790.0,0,0,41.4,0
A04907,SOLVE082,441,451.0,A,0,4.0,0,0,0.064,0,0,988.4,0,0,45200.0,0,0,17.8,0,0,5.6,0,0,1270.0,0,0,44.2,0
A05417,SOLVE082,451,461.0,A,0,3.6,0,0,0.048,0,0,727.4,0,0,59880.0,0,0,18.0,0,0,6.2,0,0,840.0,0,0,42.0,0
A03811,SOLVE082,461,471.0,A,0,13.0,0,0,0.116,0,0,2155.0,0,0,50220.0,0,0,4.4,1,0,158.8,0,0,23936.0,0,0,1265.4,0
A05910,SOLVE083,361,371.0,A,0,6.0,0,0,0.036,0,0,1112.6,0,0,51940.0,0,0,7.2,0,0,16.4,0,0,4852.0,0,0,36.8,0
A05643,SOLVE083,371,381.0,A,0,5.6,0,0,0.042,0,0,381.0,0,0,66320.0,0,0,5.0,0,0,11.0,0,0,7022.0,0,0,49.4,0
A02963,SOLVE083,381,391.0,A,0,5.8,0,0,0.19,0,0,765.2,0,0,36600.0,0,0,3.4,0,0,13.8,0,0,4626.0,0,0,67.0,0
A05558,SOLVE083,391,401.0,A,0,3.6,0,0,0.044,0,0,472.2,0,0,45680.0,0,0,8.8,0,0,8.4,0,0,1230.0,0,0,35.0,0
A06133,SOLVE083,401,411.0,A,0,4.2,0,0,0.032,0,0,493.6,0,0,36160.0,0,0,13.0,0,0,8.6,0,0,2126.0,0,0,31.4,0
A07739,SOLVE083,411,421.0,A,0,5.4,0,0,0.009,0,0,274.0,0,0,9120.0,0,0,13.4,0,0,3.0,0,0,4758.0,0,0,18.6,0
A04908,SOLVE083,421,431.0,A,0,24.6,0,0,0.064,0,0,469.0,0,0,25540.0,0,0,9.4,0,0,17.6,0,0,4826.0,0,0,45.4,0
A04060,SOLVE083,431,441.0,A,0,5.0,0,0,0.102,0,0,327.6,0,0,30320.0,0,0,6.0,0,0,7.2,0,0,166.0,0,0,37.0,0
A06135,SOLVE083,441,451.0,A,0,7.8,0,0,0.032,0,0,192.8,0,0,31500.0,0,0,4.4,0,0,8.0,0,0,518.0,0,0,36.0,0
A05034,SOLVE083,451,461.0,A,0,4.0,0,0,0.06,0,0,304.2,0,0,51920.0,0,0,3.6,0,0,9.4,0,0,976.0,0,0,28.6,0
A06032,SOLVE083,461,471.0,A,0,3.4,0,0,0.034,0,0,884.8,0,0,61540.0,0,0,11.8,0,0,9.8,0,0,4318.0,0,0,46.6,0
A05646,SOLVE083,471,481.0,A,0,17.8,0,0,0.042,0,0,1956.8,0,0,30900.0,0,0,115.2,0,0,12.8,0,0,14248.0,0,0,82.4,0
A03817,SOLVE083,481,491.0,A,0,19.0,0,0,0.115,0,0,1293.8,0,0,25120.0,0,0,4.4,1,0,12.0,0,0,28164.0,0,0,31.6,0
A07272,SOLVE083,491,501.0,A,0,10.0,0,0,0.014,0,0,1440.0,0,0,23500.0,0,0,44.0,0,0,13.8,0,0,23870.0,0,0,42.2,0
A06569,SOLVE083,501,511.0,A,0,8.8,0,0,0.024,0,0,1021.2,0,0,18200.0,0,0,9.4,0,0,6.8,0,0,5134.0,0,0,46.4,0
A06961,SOLVE083,511,521.0,B,0,8.8,0,0,0.018,0,0,1133.2,0,0,44280.0,0,0,25.0,0,0,10.4,0,0,5094.0,0,0,62.0,0
A06986,SOLVE083,521,526.43,B,0,14.05709024,0,0,0.017108656,0,0,1390.966851,0,0,44852.67035,0,0,37.62246777,0,0,10.10497238,0,0,11545.76427,0,0,78.84346225,0
A02999,SOLVE085,291,301.0,A,0,34.2,0,0,0.186,0,0,2125.2,0,0,74520.0,0,0,19.8,0,0,47.4,0,0,11994.0,0,0,178.2,0
A04023,SOLVE085,301,311.0,A,0,3.2,0,0,0.104,0,0,1911.0,0,0,68700.0,0,0,64.6,0,0,9.8,0,0,2396.0,0,0,36.4,0
