Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,As_raw,As_trunc_flag,As_clean,As_missing_flag,Au_raw,Au_trunc_flag,Au_clean,Au_missing_flag,Pb_raw,Pb_trunc_flag,Pb_clean,Pb_missing_flag,Fe_raw,Fe_trunc_flag,Fe_clean,Fe_missing_flag,Mo_raw,Mo_trunc_flag,Mo_clean,Mo_missing_flag,Cu_raw,Cu_trunc_flag,Cu_clean,Cu_missing_flag,S_raw,S_trunc_flag,S_clean,S_missing_flag,Zn_raw,Zn_trunc_flag,Zn_clean,Zn_missing_flag
A05279,SOLVE043,501,511.0,,0.052,510.0,69500.0,14.0,1.0,244.0,19.2,A,nan,0,9.2,1,0.052,0,0.052,0,510.0,0,510.0,0,69500.0,0,69500.0,0,14.0,0,14.0,0,1.0,0,1.0,0,244.0,0,244.0,0,19.2,0,19.2,0
A05355,SOLVE043,511,521.0,,0.05,559.6,70640.0,17.0,1.0,396.0,16.6,A,nan,0,9.2,1,0.05,0,0.05,0,559.6,0,559.6,0,70640.0,0,70640.0,0,17.0,0,17.0,0,1.0,0,1.0,0,396.0,0,396.0,0,16.6,0,16.6,0
A05354,SOLVE043,521,531.0,,0.05,580.0,64300.0,15.6,1.0,228.0,19.4,A,nan,0,9.2,1,0.05,0,0.05,0,580.0,0,580.0,0,64300.0,0,64300.0,0,15.6,0,15.6,0,1.0,0,1.0,0,228.0,0,228.0,0,19.4,0,19.4,0
A05557,SOLVE043,531,541.0,,0.044,586.0,66520.0,16.2,1.0,520.0,17.4,A,nan,0,9.2,1,0.044,0,0.044,0,586.0,0,586.0,0,66520.0,0,66520.0,0,16.2,0,16.2,0,1.0,0,1.0,0,520.0,0,520.0,0,17.4,0,17.4,0
A05350,SOLVE043,541,551.0,,0.05,618.0,59340.0,20.0,1.0,466.0,18.8,A,nan,0,9.2,1,0.05,0,0.05,0,618.0,0,618.0,0,59340.0,0,59340.0,0,20.0,0,20.0,0,1.0,0,1.0,0,466.0,0,466.0,0,18.8,0,18.8,0
A05346,SOLVE043,551,561.0,,0.05,392.0,52800.0,14.8,1.0,822.0,29.0,A,nan,0,9.2,1,0.05,0,0.05,0,392.0,0,392.0,0,52800.0,0,52800.0,0,14.8,0,14.8,0,1.0,0,1.0,0,822.0,0,822.0,0,29.0,0,29.0,0
A06018,SOLVE043,561,571.0,,0.034,596.0,47780.0,11.0,1.0,218.0,27.6,A,nan,0,9.2,1,0.034,0,0.034,0,596.0,0,596.0,0,47780.0,0,47780.0,0,11.0,0,11.0,0,1.0,0,1.0,0,218.0,0,218.0,0,27.6,0,27.6,0
A06320,SOLVE043,571,581.0,,0.028,558.0,51940.0,11.0,1.0,223.0,25.6,A,nan,0,9.2,1,0.028,0,0.028,0,558.0,0,558.0,0,51940.0,0,51940.0,0,11.0,0,11.0,0,1.0,0,1.0,0,223.0,0,223.0,0,25.6,0,25.6,0
A06012,SOLVE043,581,591.0,,0.034,538.0,46340.0,17.0,1.0,190.0,27.6,A,nan,0,9.2,1,0.034,0,0.034,0,538.0,0,538.0,0,46340.0,0,46340.0,0,17.0,0,17.0,0,1.0,0,1.0,0,190.0,0,190.0,0,27.6,0,27.6,0
A05548,SOLVE043,591,601.0,,0.044,688.0,56780.0,39.2,2.0,954.0,33.6,A,nan,0,9.2,1,0.044,0,0.044,0,688.0,0,688.0,0,56780.0,0,56780.0,0,39.2,0,39.2,0,2.0,0,2.0,0,954.0,0,954.0,0,33.6,0,33.6,0
A05545,SOLVE043,601,611.0,,0.044,446.0,51780.0,55.6,1.0,2022.0,42.8,A,nan,0,9.2,1,0.044,0,0.044,0,446.0,0,446.0,0,51780.0,0,51780.0,0,55.6,0,55.6,0,1.0,0,1.0,0,2022.0,0,2022.0,0,42.8,0,42.8,0
A06004,SOLVE043,611,621.0,,0.034,420.0,46740.0,7.6,1.6,170.0,29.8,A,nan,0,9.2,1,0.034,0,0.034,0,420.0,0,420.0,0,46740.0,0,46740.0,0,7.6,0,7.6,0,1.6,0,1.6,0,170.0,0,170.0,0,29.8,0,29.8,0
A05475,SOLVE043,621,631.0,,0.046,878.0,51060.0,36.0,1.0,344.0,33.0,A,nan,0,9.2,1,0.046,0,0.046,0,878.0,0,878.0,0,51060.0,0,51060.0,0,36.0,0,36.0,0,1.0,0,1.0,0,344.0,0,344.0,0,33.0,0,33.0,0
A04281,SOLVE043,631,641.0,,0.09,1066.0,,122.2,1.6,786.0,36.0,A,nan,0,9.2,1,0.09,0,0.09,0,1066.0,0,1066.0,0,nan,0,49020.0,1,122.2,0,122.2,0,1.6,0,1.6,0,786.0,0,786.0,0,36.0,0,36.0,0
A04725,SOLVE043,641,651.0,,0.07,1422.0,41800.0,30.2,1.0,1122.0,36.0,A,nan,0,9.2,1,0.07,0,0.07,0,1422.0,0,1422.0,0,41800.0,0,41800.0,0,30.2,0,30.2,0,1.0,0,1.0,0,1122.0,0,1122.0,0,36.0,0,36.0,0
A04056,SOLVE043,651,661.0,,0.102,872.0,38560.0,79.6,1.0,2066.0,30.0,A,nan,0,9.2,1,0.102,0,0.102,0,872.0,0,872.0,0,38560.0,0,38560.0,0,79.6,0,79.6,0,1.0,0,1.0,0,2066.0,0,2066.0,0,30.0,0,30.0,0
A04593,SOLVE043,661,671.0,,0.076,440.0,23120.0,226.8,1.0,784.0,36.4,A,nan,0,9.2,1,0.076,0,0.076,0,440.0,0,440.0,0,23120.0,0,23120.0,0,226.8,0,226.8,0,1.0,0,1.0,0,784.0,0,784.0,0,36.4,0,36.4,0
A06531,SOLVE043,671,681.0,,0.024,175.2,23520.0,61.2,1.0,881.0,35.4,A,nan,0,9.2,1,0.024,0,0.024,0,175.2,0,175.2,0,23520.0,0,23520.0,0,61.2,0,61.2,0,1.0,0,1.0,0,881.0,0,881.0,0,35.4,0,35.4,0
A03581,SOLVE043,681,691.0,,0.134,693.0,25360.0,269.0,23.4,6870.0,192.4,A,nan,0,9.2,1,0.134,0,0.134,0,693.0,0,693.0,0,25360.0,0,25360.0,0,269.0,0,269.0,0,23.4,0,23.4,0,6870.0,0,6870.0,0,192.4,0,192.4,0
A05124,SOLVE043,691,701.0,,0.056,720.0,32920.0,53.0,1.0,1620.0,39.2,A,nan,0,9.2,1,0.056,0,0.056,0,720.0,0,720.0,0,32920.0,0,32920.0,0,53.0,0,53.0,0,1.0,0,1.0,0,1620.0,0,1620.0,0,39.2,0,39.2,0
A06393,SOLVE043,701,711.0,,0.026,525.6,41180.0,107.0,1.0,1680.0,45.4,A,nan,0,9.2,1,0.026,0,0.026,0,525.6,0,525.6,0,41180.0,0,41180.0,0,107.0,0,107.0,0,1.0,0,1.0,0,1680.0,0,1680.0,0,45.4,0,45.4,0
A05372,SOLVE043,711,721.0,,0.049,1286.0,47920.0,71.8,1.0,1359.0,41.0,A,nan,0,9.2,1,0.049,0,0.049,0,1286.0,0,1286.0,0,47920.0,0,47920.0,0,71.8,0,71.8,0,1.0,0,1.0,0,1359.0,0,1359.0,0,41.0,0,41.0,0
A05408,SOLVE043,1551,1561.0,,0.048,324.0,34520.0,7.0,11.2,7020.0,58.0,A,nan,0,9.2,1,0.048,0,0.048,0,324.0,0,324.0,0,34520.0,0,34520.0,0,7.0,0,7.0,0,11.2,0,11.2,0,7020.0,0,7020.0,0,58.0,0,58.0,0
A05340,SOLVE043,1561,1571.0,,0.05,113.6,39700.0,3.8,5.8,18020.0,39.2,A,nan,0,9.2,1,0.05,0,0.05,0,113.6,0,113.6,0,39700.0,0,39700.0,0,3.8,0,3.8,0,5.8,0,5.8,0,18020.0,0,18020.0,0,39.2,0,39.2,0
A05726,SOLVE043,1571,1581.0,,0.04,100.0,38480.0,11.2,6.8,19780.0,47.6,A,nan,0,9.2,1,0.04,0,0.04,0,100.0,0,100.0,0,38480.0,0,38480.0,0,11.2,0,11.2,0,6.8,0,6.8,0,19780.0,0,19780.0,0,47.6,0,47.6,0
A06938,SOLVE043,1581,1591.0,,0.018,42.0,36900.0,5.6,3.8,15280.0,48.0,A,nan,0,9.2,1,0.018,0,0.018,0,42.0,0,42.0,0,36900.0,0,36900.0,0,5.6,0,5.6,0,3.8,0,3.8,0,15280.0,0,15280.0,0,48.0,0,48.0,0
A04601,SOLVE043,1591,1601.0,,0.076,232.8,41300.0,9.8,4.6,25960.0,35.2,A,nan,0,9.2,1,0.076,0,0.076,0,232.8,0,232.8,0,41300.0,0,41300.0,0,9.8,0,9.8,0,4.6,0,4.6,0,25960.0,0,25960.0,0,35.2,0,35.2,0
A05482,SOLVE043,1601,1611.0,,0.046,95.4,37040.0,5.8,6.0,22060.0,38.2,A,nan,0,9.2,1,0.046,0,0.046,0,95.4,0,95.4,0,37040.0,0,37040.0,0,5.8,0,5.8,0,6.0,0,6.0,0,22060.0,0,22060.0,0,38.2,0,38.2,0
A05905,SOLVE043,1611,1621.0,,0.036,92.2,39780.0,6.2,8.8,24260.0,46.2,A,nan,0,9.2,1,0.036,0,0.036,0,92.2,0,92.2,0,39780.0,0,39780.0,0,6.2,0,6.2,0,8.8,0,8.8,0,24260.0,0,24260.0,0,46.2,0,46.2,0
A06129,SOLVE043,1621,1631.0,,0.032,114.2,40100.0,6.0,12.4,24580.0,55.0,A,nan,0,9.2,1,0.032,0,0.032,0,114.2,0,114.2,0,40100.0,0,40100.0,0,6.0,0,6.0,0,12.4,0,12.4,0,24580.0,0,24580.0,0,55.0,0,55.0,0
A05679,SOLVE043,1631,1636.3,,0.040849057,136.1886792,41409.43396,46.49056604,12.75471698,26005.66038,72.1509434,A,nan,0,9.2,1,0.040849057,0,0.040849057,0,136.1886792,0,136.1886792,0,41409.43396,0,41409.43396,0,46.49056604,0,46.49056604,0,12.75471698,0,12.75471698,0,26005.66038,0,26005.66038,0,72.1509434,0,72.1509434,0
A06511,SOLVE044,121,131.0,,0.025,91.5,61625.0,11.0,14.0,30275.0,55.25,B,nan,0,9.2,1,0.025,0,0.025,0,91.5,0,91.5,0,61625.0,0,61625.0,0,11.0,0,11.0,0,14.0,0,14.0,0,30275.0,0,30275.0,0,55.25,0,55.25,0
A05941,SOLVE044,131,141.0,,0.036,66.6,82780.0,3.6,3.8,9590.0,54.8,B,nan,0,9.2,1,0.036,0,0.036,0,66.6,0,66.6,0,82780.0,0,82780.0,0,3.6,0,3.6,0,3.8,0,3.8,0,9590.0,0,9590.0,0,54.8,0,54.8,0
A04848,SOLVE044,141,151.0,,0.066,42.0,33840.0,2.0,11.6,23140.0,47.4,B,nan,0,9.2,1,0.066,0,0.066,0,42.0,0,42.0,0,33840.0,0,33840.0,0,2.0,0,2.0,0,11.6,0,11.6,0,23140.0,0,23140.0,0,47.4,0,47.4,0
A05363,SOLVE044,151,161.0,,0.05,19.4,23680.0,3.4,8.6,6070.0,66.4,B,nan,0,9.2,1,0.05,0,0.05,0,19.4,0,19.4,0,23680.0,0,23680.0,0,3.4,0,3.4,0,8.6,0,8.6,0,6070.0,0,6070.0,0,66.4,0,66.4,0
A05939,SOLVE044,161,171.0,,0.036,142.8,35100.0,5.6,5.0,2460.0,52.8,B,nan,0,9.2,1,0.036,0,0.036,0,142.8,0,142.8,0,35100.0,0,35100.0,0,5.6,0,5.6,0,5.0,0,5.0,0,2460.0,0,2460.0,0,52.8,0,52.8,0
A05861,SOLVE044,171,181.0,,0.037,117.2,38440.0,4.4,4.8,12990.0,71.4,B,nan,0,9.2,1,0.037,0,0.037,0,117.2,0,117.2,0,38440.0,0,38440.0,0,4.4,0,4.4,0,4.8,0,4.8,0,12990.0,0,12990.0,0,71.4,0,71.4,0
A08245,SOLVE044,181,191.0,,0.006,193.4,46800.0,4.8,17.6,27840.0,78.0,B,nan,0,9.2,1,0.006,0,0.006,0,193.4,0,193.4,0,46800.0,0,46800.0,0,4.8,0,4.8,0,17.6,0,17.6,0,27840.0,0,27840.0,0,78.0,0,78.0,0
A06347,SOLVE044,191,201.0,,0.028,275.2,62180.0,4.0,7.2,1610.0,70.2,B,nan,0,9.2,1,0.028,0,0.028,0,275.2,0,275.2,0,62180.0,0,62180.0,0,4.0,0,4.0,0,7.2,0,7.2,0,1610.0,0,1610.0,0,70.2,0,70.2,0
A06465,SOLVE044,201,211.0,,0.026,145.2,55060.0,4.8,4.4,5674.0,69.4,B,nan,0,9.2,1,0.026,0,0.026,0,145.2,0,145.2,0,55060.0,0,55060.0,0,4.8,0,4.8,0,4.4,0,4.4,0,5674.0,0,5674.0,0,69.4,0,69.4,0
A07122,SOLVE044,211,221.0,,0.016,84.2,58480.0,3.6,7.2,17434.0,40.0,B,nan,0,9.2,1,0.016,0,0.016,0,84.2,0,84.2,0,58480.0,0,58480.0,0,3.6,0,3.6,0,7.2,0,7.2,0,17434.0,0,17434.0,0,40.0,0,40.0,0
A07772,SOLVE044,221,231.0,,0.009,125.6,54440.0,4.0,3.6,648.0,61.8,B,nan,0,9.2,1,0.009,0,0.009,0,125.6,0,125.6,0,54440.0,0,54440.0,0,4.0,0,4.0,0,3.6,0,3.6,0,648.0,0,648.0,0,61.8,0,61.8,0
A04741,SOLVE044,231,241.0,,0.07,5.1,47680.0,2.8,1.0,412.0,77.6,B,nan,0,9.2,1,0.07,0,0.07,0,5.1,0,5.1,0,47680.0,0,47680.0,0,2.8,0,2.8,0,1.0,0,1.0,0,412.0,0,412.0,0,77.6,0,77.6,0
A05569,SOLVE044,241,251.0,,0.044,272.8,42980.0,8.8,2.8,662.0,67.6,B,nan,0,9.2,1,0.044,0,0.044,0,272.8,0,272.8,0,42980.0,0,42980.0,0,8.8,0,8.8,0,2.8,0,2.8,0,662.0,0,662.0,0,67.6,0,67.6,0
A06626,SOLVE044,251,261.0,,0.023,110.0,64480.0,4.2,1.6,480.0,43.6,B,nan,0,9.2,1,0.023,0,0.023,0,110.0,0,110.0,0,64480.0,0,64480.0,0,4.2,0,4.2,0,1.6,0,1.6,0,480.0,0,480.0,0,43.6,0,43.6,0
A06343,SOLVE044,261,271.0,,0.028,121.0,62240.0,7.4,1.0,518.0,39.6,B,nan,0,9.2,1,0.028,0,0.028,0,121.0,0,121.0,0,62240.0,0,62240.0,0,7.4,0,7.4,0,1.0,0,1.0,0,518.0,0,518.0,0,39.6,0,39.6,0
A06833,SOLVE044,271,281.0,,0.02,272.0,58940.0,4.6,1.6,612.0,44.8,B,nan,0,9.2,1,0.02,0,0.02,0,272.0,0,272.0,0,58940.0,0,58940.0,0,4.6,0,4.6,0,1.6,0,1.6,0,612.0,0,612.0,0,44.8,0,44.8,0
A06831,SOLVE044,281,291.0,,0.02,128.6,32560.0,12.2,4.4,862.0,76.6,B,nan,0,9.2,1,0.02,0,0.02,0,128.6,0,128.6,0,32560.0,0,32560.0,0,12.2,0,12.2,0,4.4,0,4.4,0,862.0,0,862.0,0,76.6,0,76.6,0
A06585,SOLVE044,291,301.0,,0.024,425.2,46800.0,21.8,3.6,710.0,63.2,B,nan,0,9.2,1,0.024,0,0.024,0,425.2,0,425.2,0,46800.0,0,46800.0,0,21.8,0,21.8,0,3.6,0,3.6,0,710.0,0,710.0,0,63.2,0,63.2,0
A05936,SOLVE044,301,311.0,,0.036,109.6,49400.0,6.6,1.0,534.0,76.0,B,nan,0,9.2,1,0.036,0,0.036,0,109.6,0,109.6,0,49400.0,0,49400.0,0,6.6,0,6.6,0,1.0,0,1.0,0,534.0,0,534.0,0,76.0,0,76.0,0
A06041,SOLVE044,311,321.0,,0.034,231.4,54100.0,10.6,7.4,4516.0,66.4,B,nan,0,9.2,1,0.034,0,0.034,0,231.4,0,231.4,0,54100.0,0,54100.0,0,10.6,0,10.6,0,7.4,0,7.4,0,4516.0,0,4516.0,0,66.4,0,66.4,0
A06459,SOLVE044,321,331.0,,0.026,410.0,57440.0,20.0,5.2,260.0,36.6,B,nan,0,9.2,1,0.026,0,0.026,0,410.0,0,410.0,0,57440.0,0,57440.0,0,20.0,0,20.0,0,5.2,0,5.2,0,260.0,0,260.0,0,36.6,0,36.6,0
A06151,SOLVE044,331,341.0,,0.032,331.0,65360.0,11.8,1.6,76.0,36.2,B,nan,0,9.2,1,0.032,0,0.032,0,331.0,0,331.0,0,65360.0,0,65360.0,0,11.8,0,11.8,0,1.6,0,1.6,0,76.0,0,76.0,0,36.2,0,36.2,0
A06967,SOLVE044,341,351.0,,0.018,173.0,56020.0,3.6,1.0,50.0,32.6,B,nan,0,9.2,1,0.018,0,0.018,0,173.0,0,173.0,0,56020.0,0,56020.0,0,3.6,0,3.6,0,1.0,0,1.0,0,50.0,0,50.0,0,32.6,0,32.6,0
A06581,SOLVE044,351,361.0,,0.024,482.6,48400.0,7.8,5.2,530.0,34.2,B,nan,0,9.2,1,0.024,0,0.024,0,482.6,0,482.6,0,48400.0,0,48400.0,0,7.8,0,7.8,0,5.2,0,5.2,0,530.0,0,530.0,0,34.2,0,34.2,0
A06455,SOLVE044,361,371.0,,0.026,1002.0,49020.0,20.8,9.8,1165.0,42.2,B,nan,0,9.2,1,0.026,0,0.026,0,1002.0,0,1002.0,0,49020.0,0,49020.0,0,20.8,0,20.8,0,9.8,0,9.8,0,1165.0,0,1165.0,0,42.2,0,42.2,0
A06823,SOLVE044,371,381.0,,0.02,722.0,76700.0,9.8,4.0,469.0,45.0,B,nan,0,9.2,1,0.02,0,0.02,0,722.0,0,722.0,0,76700.0,0,76700.0,0,9.8,0,9.8,0,4.0,0,4.0,0,469.0,0,469.0,0,45.0,0,45.0,0
A07355,SOLVE044,381,391.0,,0.013,645.8,74840.0,7.0,8.0,1760.0,52.2,B,nan,0,9.2,1,0.013,0,0.013,0,645.8,0,645.8,0,74840.0,0,74840.0,0,7.0,0,7.0,0,8.0,0,8.0,0,1760.0,0,1760.0,0,52.2,0,52.2,0
A06339,SOLVE044,391,401.0,,0.028,1248.0,60940.0,30.2,9.8,5240.0,42.4,B,nan,0,9.2,1,0.028,0,0.028,0,1248.0,0,1248.0,0,60940.0,0,60940.0,0,30.2,0,30.2,0,9.8,0,9.8,0,5240.0,0,5240.0,0,42.4,0,42.4,0
A05933,SOLVE044,401,411.0,,0.036,908.0,50120.0,16.0,7.2,1860.0,43.4,B,nan,0,9.2,1,0.036,0,0.036,0,908.0,0,908.0,0,50120.0,0,50120.0,0,16.0,0,16.0,0,7.2,0,7.2,0,1860.0,0,1860.0,0,43.4,0,43.4,0
A07032,SOLVE044,411,421.0,,0.017,563.0,58720.0,14.4,3.8,1832.0,51.2,B,nan,0,9.2,1,0.017,0,0.017,0,563.0,0,563.0,0,58720.0,0,58720.0,0,14.4,0,14.4,0,3.8,0,3.8,0,1832.0,0,1832.0,0,51.2,0,51.2,0
A06148,SOLVE044,421,431.0,,0.032,5010.0,21340.0,77.4,20.4,14140.0,31.8,B,nan,0,9.2,1,0.032,0,0.032,0,5010.0,0,5010.0,0,21340.0,0,21340.0,0,77.4,0,77.4,0,20.4,0,20.4,0,14140.0,0,14140.0,0,31.8,0,31.8,0
A05293,SOLVE044,431,441.0,,0.051,426.4,43680.0,20.2,2.8,6340.0,49.6,B,nan,0,9.2,1,0.051,0,0.051,0,426.4,0,426.4,0,43680.0,0,43680.0,0,20.2,0,20.2,0,2.8,0,2.8,0,6340.0,0,6340.0,0,49.6,0,49.6,0
A03989,SOLVE044,441,451.0,,0.106,93.2,31300.0,37.8,1.6,8060.0,61.6,B,nan,0,9.2,1,0.106,0,0.106,0,93.2,0,93.2,0,31300.0,0,31300.0,0,37.8,0,37.8,0,1.6,0,1.6,0,8060.0,0,8060.0,0,61.6,0,61.6,0
A07351,SOLVE044,451,461.0,,0.013,54.0,28680.0,52.2,2.0,13370.0,42.8,B,nan,0,9.2,1,0.013,0,0.013,0,54.0,0,54.0,0,28680.0,0,28680.0,0,52.2,0,52.2,0,2.0,0,2.0,0,13370.0,0,13370.0,0,42.8,0,42.8,0
A06694,SOLVE044,461,471.0,,0.022,192.0,35900.0,42.8,1.6,8320.0,52.8,B,nan,0,9.2,1,0.022,0,0.022,0,192.0,0,192.0,0,35900.0,0,35900.0,0,42.8,0,42.8,0,1.6,0,1.6,0,8320.0,0,8320.0,0,52.8,0,52.8,0
A07999,SOLVE044,471,481.0,,0.007,155.8,34120.0,6.2,1.0,4930.0,52.0,B,nan,0,9.2,1,0.007,0,0.007,0,155.8,0,155.8,0,34120.0,0,34120.0,0,6.2,0,6.2,0,1.0,0,1.0,0,4930.0,0,4930.0,0,52.0,0,52.0,0
A07751,SOLVE044,481,491.0,,0.009,77.4,37300.0,4.0,1.0,3200.0,39.0,B,nan,0,9.2,1,0.009,0,0.009,0,77.4,0,77.4,0,37300.0,0,37300.0,0,4.0,0,4.0,0,1.0,0,1.0,0,3200.0,0,3200.0,0,39.0,0,39.0,0
A06278,SOLVE044,491,501.0,,0.029,72.4,40300.0,5.4,1.6,9170.0,67.6,A,nan,0,9.2,1,0.029,0,0.029,0,72.4,0,72.4,0,40300.0,0,40300.0,0,5.4,0,5.4,0,1.6,0,1.6,0,9170.0,0,9170.0,0,67.6,0,67.6,0
A06622,SOLVE044,501,511.0,,0.023,82.6,32900.0,5.6,21.0,9600.0,104.6,A,nan,0,9.2,1,0.023,0,0.023,0,82.6,0,82.6,0,32900.0,0,32900.0,0,5.6,0,5.6,0,21.0,0,21.0,0,9600.0,0,9600.0,0,104.6,0,104.6,0
A07192,SOLVE044,511,521.0,,0.015,83.6,27340.0,3.0,1.0,4380.0,60.8,A,nan,0,9.2,1,0.015,0,0.015,0,83.6,0,83.6,0,27340.0,0,27340.0,0,3.0,0,3.0,0,1.0,0,1.0,0,4380.0,0,4380.0,0,60.8,0,60.8,0
A05921,SOLVE044,521,531.0,,0.036,307.0,51260.0,7.0,1.0,3066.0,51.2,A,nan,0,9.2,1,0.036,0,0.036,0,307.0,0,307.0,0,51260.0,0,51260.0,0,7.0,0,7.0,0,1.0,0,1.0,0,3066.0,0,3066.0,0,51.2,0,51.2,0
A06689,SOLVE044,531,541.0,,0.022,183.4,43760.0,6.8,3.6,804.0,46.0,A,nan,0,9.2,1,0.022,0,0.022,0,183.4,0,183.4,0,43760.0,0,43760.0,0,6.8,0,6.8,0,3.6,0,3.6,0,804.0,0,804.0,0,46.0,0,46.0,0
A08491,SOLVE044,541,551.0,,<0.005,218.6,52780.0,4.8,1.6,131.0,46.0,A,nan,0,9.2,1,<0.005,1,0.0035355339059327372,0,218.6,0,218.6,0,52780.0,0,52780.0,0,4.8,0,4.8,0,1.6,0,1.6,0,131.0,0,131.0,0,46.0,0,46.0,0
A06441,SOLVE044,551,561.0,,0.026,169.0,51840.0,12.4,5.8,8646.0,74.6,A,nan,0,9.2,1,0.026,0,0.026,0,169.0,0,169.0,0,51840.0,0,51840.0,0,12.4,0,12.4,0,5.8,0,5.8,0,8646.0,0,8646.0,0,74.6,0,74.6,0
A07183,SOLVE044,561,571.0,,0.015,196.6,44440.0,6.8,1.0,1590.0,62.0,A,nan,0,9.2,1,0.015,0,0.015,0,196.6,0,196.6,0,44440.0,0,44440.0,0,6.8,0,6.8,0,1.0,0,1.0,0,1590.0,0,1590.0,0,62.0,0,62.0,0
A07264,SOLVE044,571,581.0,,0.014,238.0,41240.0,11.2,5.0,6500.0,71.2,A,nan,0,9.2,1,0.014,0,0.014,0,238.0,0,238.0,0,41240.0,0,41240.0,0,11.2,0,11.2,0,5.0,0,5.0,0,6500.0,0,6500.0,0,71.2,0,71.2,0
A06949,SOLVE044,581,591.0,,0.018,161.6,49920.0,15.2,1.0,84.0,50.2,A,nan,0,9.2,1,0.018,0,0.018,0,161.6,0,161.6,0,49920.0,0,49920.0,0,15.2,0,15.2,0,1.0,0,1.0,0,84.0,0,84.0,0,50.2,0,50.2,0
A06811,SOLVE044,591,601.0,,0.02,237.0,59700.0,7.4,1.0,85.0,27.8,A,nan,0,9.2,1,0.02,0,0.02,0,237.0,0,237.0,0,59700.0,0,59700.0,0,7.4,0,7.4,0,1.0,0,1.0,0,85.0,0,85.0,0,27.8,0,27.8,0
A07178,SOLVE044,601,611.0,,0.015,243.8,53160.0,5.2,1.0,230.0,28.2,A,nan,0,9.2,1,0.015,0,0.015,0,243.8,0,243.8,0,53160.0,0,53160.0,0,5.2,0,5.2,0,1.0,0,1.0,0,230.0,0,230.0,0,28.2,0,28.2,0
A07978,SOLVE044,611,621.0,,0.007,71.2,40720.0,5.0,1.0,542.0,29.0,A,nan,0,9.2,1,0.007,0,0.007,0,71.2,0,71.2,0,40720.0,0,40720.0,0,5.0,0,5.0,0,1.0,0,1.0,0,542.0,0,542.0,0,29.0,0,29.0,0
A06433,SOLVE044,621,631.0,,0.026,516.0,50180.0,14.2,1.0,3220.0,35.6,A,nan,0,9.2,1,0.026,0,0.026,0,516.0,0,516.0,0,50180.0,0,50180.0,0,14.2,0,14.2,0,1.0,0,1.0,0,3220.0,0,3220.0,0,35.6,0,35.6,0
A07093,SOLVE044,631,641.0,,0.016,259.0,51080.0,18.0,1.0,1635.0,45.0,A,nan,0,9.2,1,0.016,0,0.016,0,259.0,0,259.0,0,51080.0,0,51080.0,0,18.0,0,18.0,0,1.0,0,1.0,0,1635.0,0,1635.0,0,45.0,0,45.0,0
A07427,SOLVE044,641,651.0,,0.012,101.8,42840.0,12.8,2.0,540.0,46.4,A,nan,0,9.2,1,0.012,0,0.012,0,101.8,0,101.8,0,42840.0,0,42840.0,0,12.8,0,12.8,0,2.0,0,2.0,0,540.0,0,540.0,0,46.4,0,46.4,0
A06668,SOLVE044,651,661.0,,0.022,502.0,38960.0,26.4,2.8,1160.0,43.6,A,nan,0,9.2,1,0.022,0,0.022,0,502.0,0,502.0,0,38960.0,0,38960.0,0,26.4,0,26.4,0,2.8,0,2.8,0,1160.0,0,1160.0,0,43.6,0,43.6,0
A06546,SOLVE044,661,671.0,,0.024,271.8,47180.0,14.8,3.2,1830.0,23.6,A,nan,0,9.2,1,0.024,0,0.024,0,271.8,0,271.8,0,47180.0,0,47180.0,0,14.8,0,14.8,0,3.2,0,3.2,0,1830.0,0,1830.0,0,23.6,0,23.6,0
A07089,SOLVE044,671,681.0,,0.016,96.2,43600.0,4.2,2.6,2790.0,29.8,A,nan,0,9.2,1,0.016,0,0.016,0,96.2,0,96.2,0,43600.0,0,43600.0,0,4.2,0,4.2,0,2.6,0,2.6,0,2790.0,0,2790.0,0,29.8,0,29.8,0
A06928,SOLVE044,681,691.0,,0.018,116.0,32440.0,19.4,4.4,5300.0,53.8,A,nan,0,9.2,1,0.018,0,0.018,0,116.0,0,116.0,0,32440.0,0,32440.0,0,19.4,0,19.4,0,4.4,0,4.4,0,5300.0,0,5300.0,0,53.8,0,53.8,0
A06797,SOLVE044,691,701.0,,0.02,185.2,42540.0,14.0,4.0,2360.0,41.4,A,nan,0,9.2,1,0.02,0,0.02,0,185.2,0,185.2,0,42540.0,0,42540.0,0,14.0,0,14.0,0,4.0,0,4.0,0,2360.0,0,2360.0,0,41.4,0,41.4,0
A06313,SOLVE044,701,711.0,,0.028,351.0,51060.0,24.4,2.0,650.0,28.0,A,nan,0,9.2,1,0.028,0,0.028,0,351.0,0,351.0,0,51060.0,0,51060.0,0,24.4,0,24.4,0,2.0,0,2.0,0,650.0,0,650.0,0,28.0,0,28.0,0
A05894,SOLVE044,711,721.0,,0.036,598.5,56100.001,58.4,2.0,1324.0,34.4,A,nan,0,9.2,1,0.036,0,0.036,0,598.5,0,598.5,0,56100.001,0,56100.001,0,58.4,0,58.4,0,2.0,0,2.0,0,1324.0,0,1324.0,0,34.4,0,34.4,0
A06410,SOLVE044,721,731.0,,0.026,524.0,41780.0,56.8,2.2,964.0,44.8,A,nan,0,9.2,1,0.026,0,0.026,0,524.0,0,524.0,0,41780.0,0,41780.0,0,56.8,0,56.8,0,2.2,0,2.2,0,964.0,0,964.0,0,44.8,0,44.8,0
